ID;Ndex;Pok‚mon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
851_1;#0851;Centiskorch;;Sizzlipede;Evoluci¢n;Ace;Fuego;Bicho;Absorbefuego;Humoblanco;Cuerpollama;4;2;3;3;2;4;20;18;Normal
852_1;#0852;Clobbopus;;Clobbopus;B sico;Begginer;Lucha;NA;Flexibilidad;Flexibilidad;Experto;2;2;2;2;1;3;13;12;Lento
853_1;#0853;Grapploct;;Clobbopus;Evoluci¢n;Amateur;Lucha;NA;Flexibilidad;Flexibilidad;Experto;4;3;2;3;1;3;15;16;Suave
854_1;#0854;Sinistea;Forma Falsificada;Sinistea;B sico;Begginer;Fantasma;NA;Armadurafragil;Armadurafragil;Cuerpomaldito;1;1;2;2;2;2;10;10;Suave
855_1;#0855;Polteageist;Forma Falsificada;Sinistea;Evoluci¢n;Ace;Fantasma;NA;Armadurafragil;Armadurafragil;Cuerpomaldito;2;2;5;4;2;3;17;18;Normal
856_1;#0856;Hatenna;;Hatenna;B sico;Starter;Psiquico;NA;Almacura;Anticipacion;Espejomagico;1;1;2;2;1;2;8;9;Suave
857_1;#0857;Hattrem;;Hatenna;Evoluci¢n;Begginer;Psiquico;NA;Almacura;Anticipacion;Espejomagico;1;2;3;2;1;3;13;12;Suave
858_1;#0858;Hatterene;;Hatenna;Avanzada;Pro;Psiquico;Hada;Almacura;Anticipacion;Espejomagico;3;3;5;4;1;3;19;19;Lento
859_1;#0859;Impidimp;;Impidimp;B sico;Starter;Siniestro;Hada;Bromista;Cacheo;Hurto;1;1;2;1;2;2;8;9;Suave
860_1;#0860;Morgrem;;Impidimp;Evoluci¢n;Begginer;Siniestro;Hada;Bromista;Cacheo;Hurto;2;1;3;2;2;3;13;13;Normal
861_1;#0861;Grimmsnarl;;Impidimp;Avanzada;Ace;Siniestro;Hada;Bromista;Cacheo;Hurto;4;2;3;3;2;3;17;17;Suave
862_1;#0862;Obstagoon;;Zigzagoon (Galar);Evoluci¢n;Ace;Siniestro;Normal;Audaz;Agallas;Competitivo;3;4;2;3;3;3;17;18;Normal
863_1;#0863;Perrserker;;Meowth (Galar);Evoluci¢n;Ace;Acero;NA;Armadurabatalla;Garradura;Almaacerada;4;4;2;2;2;3;17;17;Suave
864_1;#0864;Cursola;;Corsola (Galar);Evoluci¢n;Pro;Fantasma;NA;Armadurafragil;Armadurafragil;Cuerpomortal;3;2;5;5;1;3;19;19;Lento
865_1;#0865;Sirfetch'd;;Farfetch'd (Galar);Evoluci¢n;Ace;Lucha;NA;Impasible;Impasible;Intrepido;5;3;2;3;2;3;17;18;Normal
866_1;#0866;Mr. Rime;;Mr. Mime (Galar);Evoluci¢n;Pro;Hielo;Psiquico;Tumbos;Antibarrera;Gelido;3;3;4;4;2;3;19;19;Normal
867_1;#0867;Runerigus;;Yamask (Galar);Evoluci¢n;Ace;Tierra;Fantasma;Almaerrante;Almaerrante;Almaerrante;3;5;2;4;1;3;17;18;Lento
868_1;#0868;Milcery;;Milcery;B sico;Starter;Hada;NA;Velodulce;Velodulce;Veloaroma;1;1;2;2;1;2;8;9;Lento
869_1;#0869;Alcremie;Crema de Vainilla;Milcery;Evoluci¢n;Ace;Hada;NA;Velodulce;Velodulce;Veloaroma;2;3;4;4;2;3;17;18;Normal
870_1;#0870;Falinks;;Falinks;Inicial;Ace;Lucha;NA;Armadurabatalla;Armadurabatalla;Competitivo;4;4;2;2;3;3;17;18;Normal
871_1;#0871;Pincurchin;;Pincurchin;Inicial;Amateur;Electrico;NA;Pararrayos;Pararrayos;Electrogenesis;4;3;3;3;1;2;12;16;Lento
872_1;#0872;Snom;;Snom;B sico;Starter;Hielo;Bicho;Polvoescudo;Polvoescudo;Escamadehielo;1;1;1;1;1;2;8;7;Lento
873_1;#0873;Frosmoth;;Snom;Evoluci¢n;Ace;Hielo;Bicho;Polvoescudo;Polvoescudo;Escamadehielo;2;2;5;3;2;3;17;17;Normal
874_1;#0874;Stonjourner;;Stonjourner;Inicial;Ace;Roca;NA;Fuenteenergia;Fuenteenergia;Fuenteenergia;5;5;1;1;2;4;20;18;Normal
875_1;#0875;Eiscue;Cara de Hielo;Eiscue;Inicial;Ace;Hielo;NA;Caradehielo;Caradehielo;Caradehielo;3;4;2;3;2;3;17;17;Suave
875_2;#0875;Eiscue;Cara Deshielo;Eiscue;Inicial;Ace;Hielo;NA;Caradehielo;Caradehielo;Caradehielo;3;2;2;2;5;3;17;17;Rapido
876_1;#0876;Indeedee;Macho;Indeedee;Inicial;Ace;Psiquico;Normal;Fuerzamental;Sincronia;Psicogenesis;2;2;4;3;3;3;17;17;Normal
876_2;#0876;Indeedee;Hembra;Indeedee;Inicial;Ace;Psiquico;Normal;Ritmopropio;Sincronia;Psicogenesis;2;2;3;4;3;3;17;17;Normal
877_1;#0877;Morpeko;Forma Saciada;Morpeko;Inicial;Amateur;Electrico;Siniestro;Mutapetito;Mutapetito;Mutapetito;3;2;2;2;3;3;15;15;Normal
877_2;#0877;Morpeko;Forma Voraz;Morpeko;Inicial;Amateur;Electrico;Siniestro;Mutapetito;Mutapetito;Mutapetito;3;2;2;2;3;3;15;15;Normal
878_1;#0878;Cufant;;Cufant;B sico;Begginer;Acero;NA;Potenciabruta;Potenciabruta;Metalpesado;3;1;1;1;1;3;13;10;Suave
879_1;#0879;Copperajah;;Cufant;Evoluci¢n;Ace;Acero;NA;Potenciabruta;Potenciabruta;Metalpesado;5;2;3;2;1;4;20;17;Lento
880_1;#0880;Dracozolt;;Dracozolt;Legendario;Ace;Electrico;Dragon;Absorbeelectricidad;Entusiasmo;impetuarena;4;3;3;2;3;3;17;18;Normal
881_1;#0881;Arctozolt;;Arctozolt;Legendario;Ace;Electrico;Hielo;Absorbeelectricidad;Electricidadestatica;Quitanieves;4;3;3;3;2;3;17;18;Suave
882_1;#0882;Dracovish;;Dracovish;Legendario;Ace;Agua;Dragon;Absorbeagua;Mandibulafuerte;impetuarena;3;4;2;3;3;3;17;18;Normal
883_1;#0883;Arctovish;;Arctovish;Legendario;Ace;Agua;Hielo;Absorbeagua;Gelido;Quitanieves;3;4;3;3;2;3;17;18;Suave
884_1;#0884;Duraludon;;Duraludon;Inicial;Pro;Acero;Dragon;Metalliviano;Metalpesado;Acerrimo;3;4;4;2;3;3;19;19;Normal
885_1;#0885;Dreepy;;Dreepy;B sico;Begginer;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;2;1;1;1;3;2;10;10;Normal
886_1;#0886;Drakloak;;Dreepy;Evoluci¢n;Amateur;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;3;2;2;2;4;3;15;16;Rapido
887_1;#0887;Dragapult;;Dreepy;Avanzada;Pro;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;4;3;4;3;5;3;19;22;Fugaz
888_1;#0888;Zacian;Guerrero Avezado;Zacian;Legendario;Legend;Hada;NA;Espadaindomita;Espadaindomita;Espadaindomita;4;4;3;4;5;3;25;23;Fugaz
888_2;#0888;Zacian;Espada Suprema;Zacian;Legendario;Legend;Hada;Acero;Espadaindomita;Espadaindomita;Espadaindomita;6;4;3;4;5;3;25;25;Fugaz
889_1;#0889;Zamazenta;Guerrero Avezado;Zamazenta;Legendario;Legend;Lucha;NA;Escudorecio;Escudorecio;Escudorecio;4;4;3;4;5;3;25;23;Fugaz
889_2;#0889;Zamazenta;Escudo Supremo;Zamazenta;Legendario;Legend;Lucha;Acero;Escudorecio;Escudorecio;Escudorecio;4;5;3;5;5;3;25;25;Fugaz
890_1;#0890;Eternatus;;Eternatus;Legendario;Legend;Veneno;Dragon;Presion;Presion;Presion;3;3;5;3;5;4;28;23;Fugaz
890_2;#0890;Eternatus;Dinamax Infinito;Eternatus;Legendario;Legend;Veneno;Dragon;Presion;Presion;Presion;4;10;5;10;5;7;37;41;Fugaz
891_1;#0891;Kubfu;;Kubfu;B sico;Amateur;Lucha;NA;Fuerzamental;Fuerzamental;Fuerzamental;3;2;2;2;2;3;15;14;Normal
892_1;#0892;Urshifu;Estilo Brusco;Kubfu;Legendario;Legend;Lucha;Siniestro;Pu¤oinvisible;Pu¤oinvisible;Pu¤oinvisible;5;4;2;2;3;4;28;20;Normal
892_2;#0892;Urshifu;Estilo Fluido;Kubfu;Legendario;Legend;Lucha;Agua;Pu¤oinvisible;Pu¤oinvisible;Pu¤oinvisible;5;4;2;2;3;4;28;20;Normal
893_1;#0893;Zarude;;Zarude;Legendario;Legend;Siniestro;Planta;Defensahoja;Defensahoja;Defensahoja;4;4;2;3;4;4;28;21;Rapido
893_2;#0893;Zarude;Papa;Zarude;Legendario;Legend;Siniestro;Planta;Defensahoja;Defensahoja;Defensahoja;4;4;2;3;4;4;28;21;Rapido
894_1;#0894;Regieleki;;Regieleki;Legendario;Legend;Electrico;NA;Transistor;Transistor;Transistor;4;2;4;2;8;3;25;23;Fugaz
895_1;#0895;Regidrago;;Regidrago;Legendario;Legend;Dragon;NA;Mandibuladragon;Mandibuladragon;Mandibuladragon;4;2;4;2;3;6;34;21;Normal
896_1;#0896;Glastrier;;Glastrier;Legendario;Legend;Hielo;NA;Relinchoblanco;Relinchoblanco;Relinchoblanco;5;5;2;4;1;4;28;21;Lento
897_1;#0897;Spectrier;;Spectrier;Legendario;Legend;Fantasma;NA;Relinchonegro;Relinchonegro;Relinchonegro;2;2;5;3;5;4;28;21;Rapido
898_1;#0898;Calyrex;;Calyrex;Legendario;Pro;Psiquico;Planta;Nerviosismo;Nerviosismo;Nerviosismo;3;3;3;3;3;4;22;19;Normal
898_2;#0898;Calyrex;Jinete Glacial;Calyrex;Legendario;Legend;Psiquico;Hielo;Unidadecuestre;Unidadecuestre;Unidadecuestre;6;6;3;5;2;4;28;26;Suave
898_3;#0898;Calyrex;Jinete Espectral;Calyrex;Legendario;Legend;Psiquico;Fantasma;Unidadecuestre;Unidadecuestre;Unidadecuestre;3;3;6;4;6;4;28;26;Fugaz
899_1;#0899;Wyrdeer;;Stantler;Evoluci¢n;Pro;Normal;Psiquico;Intimidacion;Cacheo;Herbivoro;4;2;4;3;2;4;22;19;Normal
900_1;#0900;Kleavor;;Scyther;Evoluci¢n;Ace;Bicho;Roca;Enjambre;Potenciabruta;Cortante;5;3;1;3;3;3;17;18;Normal
901_1;#0901;Ursaluna;;Teddiursa;Avanzada;Pro;Tierra;Normal;Agallas;Antibalas;Nerviosismo;5;4;1;3;2;4;22;19;Suave
901_2;#0901;Ursaluna;Forma Luna Carmesi;Teddiursa;Avanzada;Pro;Tierra;Normal;Ojomental;Ojomental;Ojomental;2;4;5;2;2;4;22;19;Suave
902_1;#0902;Basculegion;Macho;Basculin;Evoluci¢n;Pro;Agua;Fantasma;Nadorapido;Adaptable;Rompemoldes;4;2;3;3;3;4;22;19;Normal
902_2;#0902;Basculegion;Hembra;Basculin;Evoluci¢n;Pro;Agua;Fantasma;Nadorapido;Adaptable;Rompemoldes;3;2;4;3;3;4;22;19;Normal
903_1;#0903;Sneasler;;Sneasel (Hisui);Evoluci¢n;Ace;Lucha;Veneno;Presion;Liviano;Toquetoxico;5;2;1;3;4;3;17;18;Rapido
904_1;#0904;Overqwil;;Qwilfish (Hisui);Evoluci¢n;Ace;Siniestro;Veneno;Nadorapido;Puntotoxico;Intimidacion;4;3;2;2;3;3;17;17;Normal
905_1;#0905;Enamorus;Forma Avatar;Enamorus;Legendario;Legend;Hada;Volador;Granencanto;Granencanto;Respondon;4;2;5;3;4;3;25;21;Rapido
905_2;#0905;Enamorus;Forma Totem;Enamorus;Legendario;Legend;Hada;Volador;Funda;Funda;Funda;4;4;5;4;1;3;25;21;Suave
906_1;#0906;Sprigatito;;Sprigatito;B sico;Begginer;Planta;NA;Espesura;Espesura;Mutatipo;2;2;1;1;2;2;10;10;Normal
907_1;#0907;Floragato;;Sprigatito;Evoluci¢n;Amateur;Planta;NA;Espesura;Espesura;Mutatipo;3;2;2;2;3;3;15;15;Normal
908_1;#0908;Meowscarada;;Sprigatito;Avanzada;Ace;Planta;Siniestro;Espesura;Espesura;Mutatipo;4;2;3;2;4;3;17;18;Rapido
909_1;#0909;Fuecoco;;Fuecoco;B sico;Begginer;Fuego;NA;Marllamas;Marllamas;Ignorante;1;2;2;1;1;3;13;10;Lento
910_1;#0910;Crocalor;;Fuecoco;Evoluci¢n;Amateur;Fuego;NA;Marllamas;Marllamas;Ignorante;2;3;3;2;1;3;15;14;Suave
911_1;#0911;Skeledirge;;Fuecoco;Avanzada;Pro;Fuego;Fantasma;Marllamas;Marllamas;Ignorante;3;4;4;3;2;4;22;20;Normal
912_1;#0912;Quaxly;;Quaxly;B sico;Begginer;Agua;NA;Torrente;Torrente;Autoestima;2;1;2;1;2;3;13;11;Suave
913_1;#0913;Quaxwell;;Quaxly;Evoluci¢n;Amateur;Agua;NA;Torrente;Torrente;Autoestima;3;2;2;2;2;3;15;14;Normal
914_1;#0914;Quaquaval;;Quaxly;Avanzada;Pro;Agua;Lucha;Torrente;Torrente;Autoestima;4;3;3;3;3;3;19;19;Normal
915_1;#0915;Lechonk;;Lechonk;B sico;Starter;Normal;NA;Veloaroma;Gula;Sebo;1;1;1;1;1;3;11;8;Lento
916_2;#0916;Oinkologne;Hembra;Lechonk;Evoluci¢n;Amateur;Normal;NA;Veloaroma;Gula;Sebo;3;2;2;3;2;4;18;16;Normal
916_1;#0916;Oinkologne;Macho;Lechonk;Evoluci¢n;Ace;Normal;NA;Olorpersistente;Gula;Sebo;4;3;2;3;2;4;20;18;Normal
917_1;#0917;Tarountula;;Tarountula;B sico;Starter;Bicho;NA;Insomnio;Insomnio;Vigilante;1;1;1;1;1;2;8;7;Lento
918_1;#0918;Spidops;;Tarountula;Evoluci¢n;Amateur;Bicho;NA;Insomnio;Insomnio;Vigilante;3;3;2;3;1;3;15;15;Lento
919_1;#0919;Nymble;;Nymble;B sico;Starter;Bicho;NA;Enjambre;Enjambre;Cromolente;1;1;1;1;1;2;8;7;Suave
920_1;#0920;Lokix;;Nymble;Evoluci¢n;Ace;Bicho;Siniestro;Enjambre;Enjambre;Cromolente;4;3;2;2;3;3;17;17;Normal
921_1;#0921;Pawmi;;Pawmi;B sico;Starter;Electrico;NA;Electricidadestatica;Curanatural;Pu¤oferreo;2;1;1;1;2;2;8;9;Suave
922_1;#0922;Pawmo;;Pawmi;Evoluci¢n;Begginer;Electrico;Lucha;Absorbeelectricidad;Curanatural;Pu¤oferreo;3;1;2;1;3;3;13;13;Normal
923_1;#0923;Pawmot;;Pawmi;Avanzada;Ace;Electrico;Lucha;Absorbeelectricidad;Curanatural;Pu¤oferreo;4;2;2;2;4;3;17;17;Rapido
924_1;#0924;Tandemaus;;Tandemaus;B sico;Begginer;Normal;NA;Fuga;Recogida;Ritmopropio;2;1;1;1;3;3;13;11;Normal
925_1;#0925;Maushold;Familia de Tres;Tandemaus;Evoluci¢n;Ace;Normal;NA;Compiescolta;Carrillo;Experto;3;2;2;3;4;3;17;17;Rapido
925_2;#0925;Maushold;Familia de Cuatro;Tandemaus;Evoluci¢n;Ace;Normal;NA;Compiescolta;Carrillo;Experto;3;2;2;3;4;3;17;17;Rapido
926_1;#0926;Fidough;;Fidough;B sico;Begginer;Hada;NA;Ritmopropio;Ritmopropio;Zoquete;2;2;1;2;2;2;10;11;Normal
927_1;#0927;Dachsbun;;Fidough;Evoluci¢n;Ace;Hada;NA;Cuerpohorneado;Cuerpohorneado;Veloaroma;3;4;2;3;3;3;17;18;Normal
928_1;#0928;Smoliv;;Smoliv;B sico;Starter;Planta;Normal;Madrugar;Madrugar;Cosecha;1;1;2;2;1;2;8;9;Lento
929_1;#0929;Dolliv;;Smoliv;Evoluci¢n;Amateur;Planta;Normal;Madrugar;Madrugar;Cosecha;2;2;3;3;1;3;15;14;Lento
930_1;#0930;Arboliva;;Smoliv;Avanzada;Ace;Planta;Normal;Disemillar;Disemillar;Cosecha;2;3;5;4;1;3;17;18;Suave
931_1;#0931;Squawkabilly;Plumaje Verde;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Agallas;3;2;1;2;3;3;15;14;Normal
931_2;#0931;Squawkabilly;Plumaje Azul;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Agallas;3;2;1;2;3;3;15;14;Normal
931_3;#0931;Squawkabilly;Plumaje Amarillo;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Potenciabruta;3;2;1;2;3;3;15;14;Normal
931_4;#0931;Squawkabilly;Plumaje Blanco;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Potenciabruta;3;2;1;2;3;3;15;14;Normal
932_1;#0932;Nacli;;Nacli;B sico;Begginer;Roca;NA;Salpurificadora;Robustez;Cuerpopuro;2;3;1;1;1;3;13;11;Lento
933_1;#0933;Naclstack;;Nacli;Evoluci¢n;Begginer;Roca;NA;Salpurificadora;Robustez;Cuerpopuro;2;4;1;2;1;3;13;13;Lento
934_1;#0934;Garganacl;;Nacli;Avanzada;Ace;Roca;NA;Salpurificadora;Robustez;Cuerpopuro;4;5;1;3;1;4;20;18;Lento
935_1;#0935;Charcadet;;Charcadet;B sico;Starter;Fuego;NA;Absorbefuego;Absorbefuego;Cuerpollama;2;1;2;1;1;2;8;9;Lento
936_1;#0936;Armarouge;;Charcadet;Evoluci¢n;Pro;Fuego;Psiquico;Absorbefuego;Absorbefuego;Armadurafragil;2;4;5;3;3;3;19;20;Normal
937_1;#0937;Ceruledge;;Charcadet;Evoluci¢n;Pro;Fuego;Fantasma;Absorbefuego;Absorbefuego;Armadurafragil;5;3;2;4;3;3;19;20;Normal
938_1;#0938;Tadbulb;;Tadbulb;B sico;Starter;Electrico;NA;Ritmopropio;Electricidadestatica;Humedad;1;1;2;1;1;3;11;9;Suave
939_1;#0939;Bellibolt;;Tadbulb;Evoluci¢n;Ace;Electrico;NA;Dinamo;Electricidadestatica;Humedad;2;3;4;3;1;4;20;17;Suave
940_1;#0940;Wattrel;;Wattrel;B sico;Starter;Electrico;Volador;Energiaeolica;Absorbeelectricidad;Tenacidad;1;1;2;1;2;2;8;9;Normal
941_1;#0941;Kilowattrel;;Wattrel;Evoluci¢n;Ace;Electrico;Volador;Energiaeolica;Absorbeelectricidad;Tenacidad;2;2;4;2;5;3;17;18;Rapido
942_1;#0942;Maschiff;;Maschiff;B sico;Begginer;Siniestro;NA;Intimidacion;Fuga;Vigilante;3;2;1;2;2;3;13;13;Suave
943_1;#0943;Mabosstiff;;Maschiff;Evoluci¢n;Ace;Siniestro;NA;Intimidacion;Perroguardian;Vigilante;4;3;2;2;3;3;17;17;Normal
944_1;#0944;Shroodle;;Shroodle;B sico;Begginer;Veneno;Normal;Liviano;Hurto;Bromista;2;1;1;1;3;2;10;10;Normal
945_1;#0945;Grafaiai;;Shroodle;Evoluci¢n;Ace;Veneno;Normal;Liviano;Toquetoxico;Bromista;3;2;3;2;4;3;17;17;Rapido
946_1;#0946;Bramblin;;Bramblin;B sico;Starter;Planta;Fantasma;Surcavientos;Surcavientos;Allanamiento;2;1;1;1;2;2;8;9;Suave
947_1;#0947;Brambleghast;;Bramblin;Evoluci¢n;Ace;Planta;Fantasma;Surcavientos;Surcavientos;Allanamiento;4;2;3;2;3;3;17;17;Normal
948_1;#0948;Toedscool;;Toedscool;B sico;Begginer;Tierra;Planta;Poderfungico;Poderfungico;Poderfungico;1;1;2;4;2;2;10;12;Normal
949_1;#0949;Toedscruel;;Toedscool;Evoluci¢n;Ace;Tierra;Planta;Poderfungico;Poderfungico;Poderfungico;2;2;3;4;4;3;17;18;Rapido
950_1;#0950;Klawf;;Klawf;Inicial;Ace;Roca;NA;Corazaira;Caparazon;Regeneracion;4;4;1;2;3;3;17;17;Normal
951_1;#0951;Capsakid;;Capsakid;B sico;Begginer;Planta;NA;Clorofila;Insomnio;Zoquete;2;1;2;1;2;3;13;11;Suave
952_1;#0952;Scovillain;;Capsakid;Evoluci¢n;Ace;Planta;Fuego;Clorofila;Insomnio;Veleta;4;2;4;2;3;3;17;18;Normal
953_1;#0953;Rellor;;Rellor;B sico;Begginer;Bicho;NA;Ojocompuesto;Ojocompuesto;Mudar;2;2;1;2;1;2;10;10;Lento
954_1;#0954;Rabsca;;Rellor;Evoluci¢n;Ace;Bicho;Psiquico;Sincronia;Sincronia;Telepatia;2;3;4;4;1;3;17;17;Suave
955_1;#0955;Flittle;;Flittle;B sico;Begginer;Psiquico;NA;Anticipacion;Cacheo;Impulso;1;1;2;1;3;2;10;10;Normal
956_1;#0956;Espathra;;Flittle;Evoluci¢n;Ace;Psiquico;NA;Oportunista;Cacheo;Impulso;2;2;4;2;4;3;17;17;Rapido
957_1;#0957;Tinkatink;;Tinkatink;B sico;Begginer;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;1;1;1;2;2;3;13;10;Suave
958_1;#0958;Tinkatuff;;Tinkatink;Evoluci¢n;Amateur;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;2;2;1;3;3;3;15;14;Normal
959_1;#0959;Tinkaton;;Tinkatink;Avanzada;Ace;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;3;3;2;4;3;3;17;18;Normal
960_1;#0960;Wiglett;;Wiglett;B sico;Begginer;Agua;NA;Baba;Cobardia;Veloarena;2;1;1;1;3;2;10;10;Normal
961_1;#0961;Wugtrio;;Wiglett;Evoluci¢n;Amateur;Agua;NA;Baba;Cobardia;Veloarena;4;2;2;2;4;2;12;16;Rapido
962_1;#0962;Bombirdier;;Bombirdier;Inicial;Ace;Volador;Siniestro;Sacapecho;Vistalince;Transportarrocas;4;3;2;3;3;3;17;18;Normal
963_1;#0963;Finizen;;Finizen;B sico;Begginer;Agua;NA;Veloagua;Veloagua;Veloagua;1;1;1;1;3;3;13;10;Normal
964_1;#0964;Palafin;Forma Ingenua;Finizen;Evoluci¢n;Amateur;Agua;NA;Cambioheroico;Cambioheroico;Cambioheroico;2;2;2;2;4;4;18;16;Rapido
964_2;#0964;Palafin;Forma Heroica;Finizen;Evoluci¢n;Legend;Agua;NA;Cambioheroico;Cambioheroico;Cambioheroico;6;3;4;3;4;4;28;24;Fugaz
965_1;#0965;Varoom;;Varoom;B sico;Starter;Acero;Veneno;Funda;Funda;Iniciolento;2;2;1;1;1;2;8;9;Suave
966_1;#0966;Revavroom;;Varoom;Evoluci¢n;Ace;Acero;Veneno;Funda;Funda;Filtro;4;3;2;2;3;3;17;17;Normal
967_1;#0967;Cyclizar;;Cyclizar;Inicial;Ace;Dragon;Normal;Mudar;Mudar;Regeneracion;3;2;3;2;4;3;17;17;Rapido
968_1;#0968;Orthworm;;Orthworm;Inicial;Ace;Acero;NA;Geofagia;Geofagia;Veloarena;3;5;2;2;2;3;17;17;Normal
969_1;#0969;Glimmet;;Glimmet;B sico;Begginer;Roca;Veneno;Capatoxica;Capatoxica;Corrosion;1;1;4;2;2;2;10;12;Suave
970_1;#0970;Glimmora;;Glimmet;Evoluci¢n;Pro;Roca;Veneno;Capatoxica;Capatoxica;Corrosion;2;3;5;3;3;3;19;19;Normal
971_1;#0971;Greavard;;Greavard;B sico;Begginer;Fantasma;NA;Recogida;Recogida;Peluche;2;2;1;2;1;3;13;11;Lento
972_1;#0972;Houndstone;;Greavard;Evoluci¢n;Ace;Fantasma;NA;impetuarena;impetuarena;Peluche;4;4;2;3;2;3;17;18;Normal
973_1;#0973;Flamigo;;Flamigo;Inicial;Ace;Volador;Lucha;Intrepido;Tumbos;Unisono;4;2;3;2;3;3;17;17;Normal
974_1;#0974;Cetoddle;;Cetoddle;B sico;Begginer;Hielo;NA;Sebo;Mantoniveo;Potenciabruta;2;1;1;1;1;4;16;10;Suave
975_1;#0975;Cetitan;;Cetoddle;Evoluci¢n;Amateur;Hielo;NA;Sebo;Mantoniveo;Potenciabruta;4;2;1;2;2;5;21;16;Normal
976_1;#0976;Veluza;;Veluza;Inicial;Amateur;Agua;Psiquico;Rompemoldes;Rompemoldes;Cortante;4;2;3;2;2;3;15;16;Normal
977_1;#0977;Dondozo;;Dondozo;Inicial;Ace;Agua;NA;Ignorante;Despiste;Veloagua;4;4;2;2;1;5;23;18;Lento
978_1;#0978;Tatsugiri;Forma Curvada;Tatsugiri;Inicial;Ace;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
978_2;#0978;Tatsugiri;Forma Languida;Tatsugiri;Inicial;Ace;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
978_3;#0978;Tatsugiri;Forma Recta;Tatsugiri;Inicial;Ace;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
979_1;#0979;Annihilape;;Mankey;Avanzada;Pro;Lucha;Fantasma;Espirituvital;Fuerzamental;Competitivo;4;3;2;3;3;4;22;19;Normal
980_1;#0980;Clodsire;;Wooper (Paldea);Evoluci¢n;Amateur;Veneno;Tierra;Puntotoxico;Absorbeagua;Ignorante;3;2;1;4;1;4;18;15;Lento
981_1;#0981;Farigiraf;;Girafarig;Evoluci¢n;Ace;Normal;Psiquico;Rumia;Colaarmadura;Herbivoro;3;2;4;2;2;4;20;17;Suave
982_1;#0982;Dudunsparce;Forma Binodular;Dunsparce;Evoluci¢n;Pro;Normal;NA;Dicha;Fuga;Cobardia;4;3;3;3;2;4;22;19;Suave
982_2;#0982;Dudunsparce;Forma Trinodular;Dunsparce;Evoluci¢n;Pro;Normal;NA;Dicha;Fuga;Cobardia;4;3;3;3;2;4;22;19;Suave
983_1;#0983;Kingambit;;Bisharp;Avanzada;Pro;Siniestro;Acero;Competitivo;Generalsupremo;Presion;5;4;2;3;2;4;22;20;Suave
984_1;#0984;Colmilargo;;Colmilargo;Legendario;Legend;Tierra;Lucha;Paleosintesis;Paleosintesis;Paleosintesis;5;5;2;2;3;4;28;21;Normal
985_1;#0985;Colagrito;;Colagrito;Legendario;Legend;Hada;Psiquico;Paleosintesis;Paleosintesis;Paleosintesis;2;3;2;4;4;4;28;19;Rapido
986_1;#0986;Furioseta;;Furioseta;Legendario;Legend;Planta;Siniestro;Paleosintesis;Paleosintesis;Paleosintesis;5;3;3;3;2;4;28;20;Suave
987_1;#0987;Melenaleteo;;Melenaleteo;Legendario;Legend;Fantasma;Hada;Paleosintesis;Paleosintesis;Paleosintesis;2;2;5;5;5;3;25;22;Rapido
988_1;#0988;Reptalada;;Reptalada;Legendario;Legend;Bicho;Lucha;Paleosintesis;Paleosintesis;Paleosintesis;5;3;3;4;3;3;25;21;Normal
989_1;#0989;Pelarena;;Pelarena;Legendario;Legend;Electrico;Tierra;Paleosintesis;Paleosintesis;Paleosintesis;3;3;4;3;4;3;25;20;Rapido
990_1;#0990;Ferrodada;;Ferrodada;Legendario;Legend;Tierra;Acero;Cargacuark;Cargacuark;Cargacuark;4;4;2;2;4;3;25;19;Rapido
991_1;#0991;Ferrosaco;;Ferrosaco;Legendario;Legend;Hielo;Agua;Cargacuark;Cargacuark;Cargacuark;3;4;4;2;5;3;25;21;Rapido
992_1;#0992;Ferropalmas;;Ferropalmas;Legendario;Legend;Lucha;Electrico;Cargacuark;Cargacuark;Cargacuark;5;4;2;2;2;5;31;20;Suave
993_1;#0993;Ferrocuello;;Ferrocuello;Legendario;Legend;Siniestro;Volador;Cargacuark;Cargacuark;Cargacuark;3;3;4;3;4;3;25;20;Rapido
994_1;#0994;Ferropolilla;;Ferropolilla;Legendario;Legend;Fuego;Veneno;Cargacuark;Cargacuark;Cargacuark;2;2;5;4;4;3;25;20;Rapido
