ID;Movimiento;Tipo;DMG;CD;Tiempo;Atributo;Habilidad;Acc;Efecto;Efecto RPG;Base;Blanco;Prioridad;Distancia;Categoria;Nivel;Name;Comando;Moves
ID_480;Llave Corse;Lucha;DB + 1d6;2 Rondas;2 Acciones;Destreza;Combatir;+1;Siempre provoca un Golpe Critico salvo que una habilidad o efecto lo impida.;Siempre realiza da§o Critico;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Llave Corse (2A);"/me Llave Corse
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Siempre realiza da§o Critico
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Storm Throw
ID_482;Onda Toxica;Veneno;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;+1;10% de envenenar al rival.;"CD 18 de Envenenar al rival
/r [[1d20]]";Especial;Area;0;Area (10ft);Veneno;Ace;Onda Toxica (2A);"/me Onda Toxica
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Veneno ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Envenenar al rival
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Area/ Tags: Veneno";Sludge Wave
ID_483;Danza Aleteo;Bicho;-;0 Rondas;3 Acciones;Carisma;Presentar;+0;Aumenta un nivel el Ataque Especial, la Defensa Especial y la Velocidad al usuario.; Aumenta +1 ENE, SAB y DES;Otros;Usuario;0;Propio;Danza;Ace;Danza Aleteo (3A);"/me Danza Aleteo
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Carisma} + @{Presentar} +@{Precision} +0]]
Tipo: Bicho ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 3 Acciones
Prioridad: 0
Efecto:  Aumenta +1 ENE, SAB y DES
Tags: Propio/ Blanco: Usuario/ Tags: Danza";Quiver Dance
ID_484;Cuerpo Pesado;Acero;Xd4;1 Ronda;2 Acciones;Destreza;Atletismo;+1;Este movimiento tiene un poder base variable en funcion del peso del usuario y del Pokemon rival.;El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Usuario contra la VIT del Blanco  (Max 5d4);Fisico;Elegido;0;Contacto (5ft);Creciente;Amateur;Cuerpo Pesado (2A);"/me Cuerpo Pesado
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Atletismo} +@{Precision} +1]]
Tipo: Acero ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Usuario contra la VIT del Blanco  (Max 5d4)
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Creciente";Heavy Slam
ID_486;Bola Voltio;Electrico;Xd4;1 Ronda;2 Acciones;Destreza;Lanzar;+1;El poder base de este movimiento es mayor cuanto mas rapido el usuario frente al rival, y varia entre 60 y 150.;El da§o de este movimiento aumenta 1d4 por cada punto de DES adicional del Usuario contra la DES del Blanco  (Max 5d4);Especial;Elegido;0;Lanzar (25 ft);"Proyectil; Creciente";Amateur;Bola Voltio (2A);"/me Bola Voltio
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Electrico ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de DES adicional del Usuario contra la DES del Blanco  (Max 5d4)
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Proyectil; Creciente";Electro Ball
ID_487;Empapar;Agua;-;0 Rondas;1 Accion;Energia;Canalizar;+1;Cambia el tipo del Pokemon objetivo por el tipo Agua.;Cambia el tipo del Blanco por el tipo Agua.;Otros;Elegido;0;Lanzar (25 ft);-;Begginer;Empapar (1A);"/me Empapar
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} +1]]
Tipo: Agua ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Cambia el tipo del Blanco por el tipo Agua.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Soak
ID_488;Nitrocarga;Fuego;DB + 1d6;0 Rondas;2 Acciones;Destreza;Acrobacias;+1;Aumenta un nivel la Velocidad al usuario.;Aumenta +1 DES;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Nitrocarga (2A);"/me Nitrocarga
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +1]]
Tipo: Fuego ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Aumenta +1 DES
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Flame Charge
ID_500;Poder Reserva;Psiquico;Xd4;2 Rondas;2 Acciones;Energia;Canalizar;+1;El poder base del movimiento aumenta cuantos mas modificadores positivos de stats tiene el usuario.;El da§o de este movimiento aumenta 1d4 por cada modificador positivo en el Usuario  (Max 5d4);Especial;Elegido;0;Lanzar (25 ft);Creciente;Ace;Poder Reserva (2A);"/me Poder Reserva
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
Xd4
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada modificador positivo en el Usuario  (Max 5d4)
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Creciente";Stored Power
ID_501;Anticipo;Lucha;-;1 Ronda;Reaccion;Destreza;Atletismo;+0;Evita todo da§o directo y efectos de movimientos del rival de alta prioridad tanto al usuario como a sus compa§eros. Su precision se reduce con cada uso consecutivo.;Evita todo da§o directo y efectos de movimientos del rival con prioridad positiva tanto al usuario como a sus compa§eros.;Otros;Equipo;4;Area (10ft);Escudo;Amateur;Anticipo (R);"/me Anticipo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Atletismo} +@{Precision} +0]]
Tipo: Lucha ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 4
Efecto: Evita todo da§o directo y efectos de movimientos del rival con prioridad positiva tanto al usuario como a sus compa§eros.
Tags: Area (10ft)/ Blanco: Equipo/ Tags: Escudo";Quick Guard
ID_503;Escaldar;Agua;DB + 1d8;1 Ronda;2 Acciones;Destreza;Canalizar;+1;30% de quemar al rival.;"CD 14 de Quemar al rival
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Quemadura;Amateur;Escaldar (2A);"/me Escaldar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Agua ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Quemar al rival
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Quemadura";Scald
ID_505;Pulso Cura;Psiquico;-;2 Rondas;2 Acciones;Energia;Medicina;+0;El Pokemon objetivo recupera el 50% de su PS maximo.;El Blanco recupera PS equivalente a su Car.;Otros;Aliado;0;Lanzar (25 ft);"Pulso; Curacion";Amateur;Pulso Cura (2A);"/me Pulso Cura
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Medicina} +@{Precision} +0]]
Tipo: Psiquico ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El Blanco recupera PS equivalente a su Car.
Tags: Lanzar (25 ft)/ Blanco: Aliado/ Tags: Pulso; Curacion";Heal Pulse
ID_506;Infortunio;Fantasma;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;+1;Si el Pokemon objetivo sufre un cambio de estado, su poder base se dobla.;Si el Pokemon objetivo sufre un cambio de estado, duplica el da§o causado;Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Infortunio (2A);"/me Infortunio
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Si el Pokemon objetivo sufre un cambio de estado, duplica el da§o causado
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Hex
ID_509;Llave Giro;Lucha;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Atletismo;-1;Provoca el intercambio del Pokemon objetivo por el siguiente de su equipo en orden. Termina las batallas contra Pokemon salvajes.;Cualquier objetivo en rango es empujado 40 pies, y se reduce 5 pies por VIT del objetivo.;Fisico;Area;-5;Cono (15 ft);-;Begginer;Llave Giro (2A);"/me Llave Giro
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Atletismo} +@{Precision} -1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: -5
Efecto: Cualquier objetivo en rango es empujado 40 pies, y se reduce 5 pies por VIT del objetivo.
Tags: Cono (15 ft)/ Blanco: Area/ Tags: -";Circle Throw
ID_516;Ofrenda;Normal;-;1 Ronda;2 Acciones;Carisma;Etiqueta;+0;El usuario traspasa su objeto al Pokemon objetivo, siempre que este no tenga ninguno.; El usuario traENEsa su objeto al Pokemon objetivo, siempre que este no tenga ninguno.;Otros;Elegido;0;Lanzar (25 ft);-;Amateur;Ofrenda (2A);"/me Ofrenda
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Etiqueta} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  El usuario traENEsa su objeto al Pokemon objetivo, siempre que este no tenga ninguno.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Bestow
ID_523;Terratemblor;Tierra;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Combatir;+1;100% de reducir un nivel la Velocidad al rival.;Reduce -1 DES;Fisico;Area;0;Cono (15 ft);-;Begginer;Terratemblor (2A);"/me Terratemblor
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Tierra ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce -1 DES
Tags: Cono (15 ft)/ Blanco: Area/ Tags: -";Bulldoze
ID_524;Vaho Gelido;Hielo;DB + 1d6;2 Rondas;2 Acciones;Destreza;Canalizar;-1;Siempre provoca un Golpe Critico salvo que una habilidad o efecto lo impida.;Siempre realiza da§o Critico;Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Vaho Gelido (2A);"/me Vaho Gelido
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -1]]
Tipo: Hielo ; Da§o:
[[@{Energia} + 1d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Siempre realiza da§o Critico
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Frost Breath
ID_525;Cola Dragon;Dragon;DB + 1d6 + 1;0 Rondas;2 Acciones;Fuerza;Combatir;-1;Provoca el intercambio del Pokemon objetivo por el siguiente de su equipo en orden. Termina las batallas contra Pokemon salvajes.;Cualquier objetivo en rango es empujado 40 pies, y se reduce 5 pies por VIT del objetivo.;Fisico;Area;-5;Cono (15 ft);-;Begginer;Cola Dragon (2A);"/me Cola Dragon
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} -1]]
Tipo: Dragon ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: -5
Efecto: Cualquier objetivo en rango es empujado 40 pies, y se reduce 5 pies por VIT del objetivo.
Tags: Cono (15 ft)/ Blanco: Area/ Tags: -";Dragon Tail
ID_526;Avivar;Normal;-;0 Rondas;3 Acciones;Fuerza;Atletismo;+0;Aumenta un nivel el Ataque y el Ataque Especial del usuario.;Aumenta +1 ATA y ENE;Otros;Usuario;0;Propio;-;Amateur;Avivar (3A);"/me Avivar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Fuerza} + @{Atletismo} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: Aumenta +1 ATA y ENE
Tags: Propio/ Blanco: Usuario/ Tags: -";Work Up
ID_528;Voltio Cruel;Electrico;DB + 2d4;1 Ronda;2 Acciones;Destreza;Combatir;+1;Provoca un da§o de retroceso del 25% del da§o provocado al Pokemon rival.; El Usuario pierde HP equivalente al DB;Fisico;Elegido;0;Contacto (5ft);Recoil;Ace;Voltio Cruel (2A);"/me Voltio Cruel
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Electrico ; Da§o:
[[@{Fuerza} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  El Usuario pierde HP equivalente al DB
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recoil";Wild Charge
ID_529;Taladradora;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+0;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;Fisico;Elegido;0;Contacto (5ft);Preciso;Ace;Taladradora (2A);"/me Taladradora
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +0]]
Tipo: Tierra ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce valor critico en 1
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Preciso";Drill Run
ID_530;Golpe Bis;Dragon;DB + 1d4;1 Ronda;1 Accion;Destreza;Combatir;-1;Golpea 2 veces seguidas.;Puede usarse hasta 2 veces por Ronda;Fisico;Elegido;0;Contacto (5ft);Recurrente;Amateur;Golpe Bis (1A);"/me Golpe Bis
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -1]]
Tipo: Dragon ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Puede usarse hasta 2 veces por Ronda
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recurrente";Dual Chop
ID_531;Arrumaco;Psiquico;DB + 1d6 + 1;0 Rondas;2 Acciones;Sabiduria;Empatia;+1;30% de hacer retroceder al rival.;"CD 14 de causar Retroceso
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Retroceso;Begginer;Arrumaco (2A);"/me Arrumaco
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Sabiduria} + @{Empatia} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de causar Retroceso
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Retroceso";Heart Stamp
ID_532;Asta Drenaje;Planta;DB + 1d8;1 Ronda;2 Acciones;Destreza;Empatia;+1;El usuario recupera PS equivalente a la mitad del da§o causado.;El usuario recupera PS equivalente a la mitad del da§o causado.;Fisico;Elegido;0;Contacto (5ft);Drenaje;Ace;Asta Drenaje (2A);"/me Asta Drenaje
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Empatia} +@{Precision} +1]]
Tipo: Planta ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a la mitad del da§o causado.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Drenaje";Horn Leech
ID_533;Espada Santa;Lucha;DB + 2d4;1 Ronda;2 Acciones;Destreza;Combatir;+1;Ignora los modificadores de stats del Pokemon objetivo.;Ignora los aumentos de VIT o Evasion de stats del Blanco.;Fisico;Elegido;0;Contacto (5ft);Corte;Ace;Espada Santa (2A);"/me Espada Santa
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Ignora los aumentos de VIT o Evasion de stats del Blanco.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Corte";Sacred Sword
ID_534;Concha Filo;Agua;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+0;50% de reducir un nivel la Defensa al rival.;"CD 10 de Reducir -1 VIT
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Corte;Amateur;Concha Filo (2A);"/me Concha Filo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +0]]
Tipo: Agua ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Reducir -1 VIT
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Corte";Razor Shell
ID_535;Golpe Calor;Fuego;Xd4;1 Ronda;2 Acciones;Fuerza;Combatir;+1;Este movimiento tiene un poder base variable en funcion del peso del usuario y del Pokemon rival.;El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Usuario contra la VIT del Blanco  (Max 5d4);Fisico;Elegido;0;Contacto (5ft);Creciente;Amateur;Golpe Calor (2A);"/me Golpe Calor
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} +1]]
Tipo: Fuego ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Usuario contra la VIT del Blanco  (Max 5d4)
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Creciente";Heat Crash
ID_536;Ciclon de Hojas;Planta;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;-1;50% de reducir un nivel la Precision al rival.;"CD 10 de Reducir -1 ACC
/r [[1d20]]";Especial;Elegido;0;Cono (15 ft);-;Begginer;Ciclon de Hojas (2A);"/me Ciclon de Hojas
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -1]]
Tipo: Planta ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Reducir -1 ACC
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: -";Leaf Tornado
ID_537;Rodillo de Puas;Bicho;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Combatir;+1;30% de hacer retroceder al rival. Golpea a Pokemon que han usado Reduccion con el doble de poder base e ignorando su Evasion.;"CD 14 de causar Retroceso. Siempre es Critico si el objetivo ha usado Reduccion.
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Retroceso;Amateur;Rodillo de Puas (2A);"/me Rodillo de Puas
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Bicho ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de causar Retroceso. Siempre es Critico si el objetivo ha usado Reduccion.
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Retroceso";Steamroller
ID_539;Pulso Noche;Siniestro;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;+0;40% de reducir un nivel la Precision al rival.;"CD 12 de Reducir -1 ACC
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Pulso Noche (2A);"/me Pulso Noche
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +0]]
Tipo: Siniestro ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 12 de Reducir -1 ACC
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Night Daze
ID_541;Plumerazo;Normal;DB + 1d4;1 Ronda;1 Accion;Destreza;Combatir;-1;Golpea de 2 a 5 veces seguidas.;Puede usarse consecutivamente;Fisico;Elegido;0;Contacto (5ft);Recurrente;Ace;Plumerazo (1A);"/me Plumerazo
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Puede usarse consecutivamente
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recurrente";Tail Slap
ID_542;Vendaval;Volador;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Canalizar;-3;30% de confundir al rival. Golpea a Pokemon en mitad de un Vuelo, Bote o Caida Libre. En Llovizna no falla. En Dia Soleado tiene 50% de precision.;"CD 14 de Confundir; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Area;0;Cono (15 ft);Clima;Ace;Vendaval (2A);"/me Vendaval
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} -3]]
Tipo: Volador ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Confundir; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Area/ Tags: Clima";Hurricane
ID_543;Ariete;Normal;DB + 2d6;1 Ronda;2 Acciones;Fuerza;Combatir;+1;Provoca un da§o de retroceso del 25% del da§o provocado al Pokemon rival.; El Usuario pierde HP equivalente al DB;Fisico;Elegido;0;Contacto (5ft);Recoil;Amateur;Ariete (2A);"/me Ariete
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  El Usuario pierde HP equivalente al DB
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recoil";Head Charge
ID_544;Rueda Doble;Acero;DB + 1d6;1 Ronda;1 Accion;Destreza;Combatir;-2;Golpea 2 veces seguidas.;Puede usarse 2 veces consecutivas;Fisico;Elegido;0;Lanzar (25 ft);Recurrente;Amateur;Rueda Doble (1A);"/me Rueda Doble
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -2]]
Tipo: Acero ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Puede usarse 2 veces consecutivas
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Recurrente";Gear Grind
ID_545;Bomba ignea;Fuego;DB + 1d6 + 2;2 Rondas;2 Acciones;Energia;Lanzar;+1;30% de quemar al rival.;"CD 14 de Quemar al rival
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);"Proyectil; Quemadura";Pro;Bomba ignea (2A);"/me Bomba ignea
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Lanzar} +@{Precision} +1]]
Tipo: Fuego ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Quemar al rival
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Proyectil; Quemadura";Searing Shot
ID_547;Canto Arcaico;Normal;DB + 1d8;1 Ronda;2 Acciones;Energia;Presentar;+1;10% de dormir al rival.;"CD 18 de dormir al rival
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);Sonido;Pro;Canto Arcaico (2A);"/me Canto Arcaico
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Presentar} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de dormir al rival
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Sonido";Relic Song
ID_550;Ataque Fulgor;Electrico;DB + 2d6;2 Rondas;2 Acciones;Fuerza;Combatir;-2;20% de paralizar al rival.;"CD 16 de Paralizar al rival
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Paralisis;Pro;Ataque Fulgor (2A);"/me Ataque Fulgor
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} -2]]
Tipo: Electrico ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Paralizar al rival
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Paralisis";Bolt Strike
ID_551;Llama Azul;Fuego;DB + 2d6;2 Rondas;2 Acciones;Energia;Canalizar;-2;20% de quemar al rival.;"CD 16 de Incendiar al rival
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);-;Pro;Llama Azul (2A);"/me Llama Azul
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} -2]]
Tipo: Fuego ; Da§o:
[[@{Energia} + 2d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Incendiar al rival
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Blue Flare
ID_552;Danza Llama;Fuego;DB + 1d8;1 Ronda;2 Acciones;Destreza;Presentar;+1;50% de aumentar un nivel el Ataque Especial al usuario.;"CD 10 de Aumentar +1 ENE
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Danza;Ace;Danza Llama (2A);"/me Danza Llama
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Presentar} +@{Precision} +1]]
Tipo: Fuego ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Aumentar +1 ENE
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Danza";Fiery Dance
