ID;Ndex;Pokemon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
0819_1;#0819;Skwovet;Galar;Skwovet;Basico;Begginer;Normal;Normal;Carrillo;Carrillo;Gula;2;2;1;1;1;3;13;10;Lento
0820_1;#0820;Greedent;Galar;Skwovet;Evolucion;Amateur;Normal;Normal;Carrillo;Carrillo;Gula;3;3;2;3;1;4;18;16;Lento
0821_1;#0821;Rookidee;Galar;Rookidee;Basico;Starter;Volador;Volador;Vistalince;Nerviosismo;Sacapecho;1;1;1;1;2;2;8;8;Suave
0822_1;#0822;Corvisquire;Galar;Rookidee;Evolucion;Begginer;Volador;Volador;Vistalince;Nerviosismo;Sacapecho;2;2;1;2;3;3;13;13;Normal
0823_1;#0823;Corviknight;Galar;Rookidee;Avanzada;Elite;Volador;Acero;Presion;Nerviosismo;Corazareflejo;3;4;2;3;2;3;17;17;Normal
0824_1;#0824;Blipbug;Galar;Blipbug;Basico;Starter;Bicho;Bicho;Enjambre;Ojocompuesto;Telepatia;1;1;1;1;1;2;8;7;Suave
0825_1;#0825;Dottler;Galar;Blipbug;Evolucion;Begginer;Bicho;Psiquico;Enjambre;Ojocompuesto;Telepatia;1;3;2;3;1;3;13;13;Lento
0826_1;#0826;Orbeetle;Galar;Blipbug;Avanzada;Elite;Bicho;Psiquico;Enjambre;Cacheo;Telepatia;1;4;3;4;3;3;17;18;Normal
0827_1;#0827;Nickit;Galar;Nickit;Basico;Starter;Siniestro;Siniestro;Fuga;Liviano;Vigilante;1;1;1;2;2;2;8;9;Suave
0828_1;#0828;Thievul;Galar;Nickit;Evolucion;Amateur;Siniestro;Siniestro;Fuga;Liviano;Vigilante;2;2;3;3;3;3;15;16;Normal
0829_1;#0829;Gossifleur;Galar;Gossifleur;Basico;Starter;Planta;Planta;Pelusa;Regeneracion;Efectoespora;1;2;1;2;1;2;8;9;Lento
0830_1;#0830;Eldegoss;Galar;Gossifleur;Evolucion;Elite;Planta;Planta;Pelusa;Regeneracion;Efectoespora;2;3;3;4;2;3;17;17;Suave
0831_1;#0831;Wooloo;Galar;Wooloo;Basico;Starter;Normal;Normal;Peluche;Fuga;Antibalas;1;2;1;1;1;2;8;8;Suave
0832_1;#0832;Dubwool;Galar;Wooloo;Evolucion;Elite;Normal;Normal;Peluche;Impasible;Antibalas;3;4;2;3;3;3;17;18;Normal
0833_1;#0833;Chewtle;Galar;Chewtle;Basico;Begginer;Agua;Agua;Mandibulafuerte;Caparazon;Nadorapido;2;2;1;1;1;3;13;10;Suave
0834_1;#0834;Drednaw;Galar;Chewtle;Evolucion;Amateur;Agua;Roca;Mandibulafuerte;Caparazon;Nadorapido;4;3;1;2;2;3;15;15;Normal
0835_1;#0835;Yamper;Galar;Yamper;Basico;Begginer;Electrico;Electrico;Recogebolas;Recogebolas;Cobardia;1;2;1;2;1;3;13;10;Lento
0836_1;#0836;Boltund;Galar;Yamper;Evolucion;Elite;Electrico;Electrico;Mandibulafuerte;Mandibulafuerte;Tenacidad;3;2;3;2;4;3;17;17;Rapido
0837_1;#0837;Rolycoly;Galar;Rolycoly;Basico;Starter;Roca;Roca;Combustible;Ignifugo;Absorbefuego;1;2;1;2;1;2;8;9;Lento
0838_1;#0838;Carkol;Galar;Rolycoly;Evolucion;Amateur;Roca;Fuego;Combustible;Cuerpollama;Absorbefuego;2;3;2;2;2;3;15;14;Suave
0839_1;#0839;Coalossal;Galar;Rolycoly;Avanzada;Elite;Roca;Fuego;Combustible;Cuerpollama;Absorbefuego;3;4;3;3;1;4;20;18;Lento
0840_1;#0840;Applin;Galar;Applin;Basico;Starter;Planta;Dragon;Maduracion;Gula;Antibalas;1;3;1;1;1;2;8;9;Lento
0841_1;#0841;Flapple;Galar;Applin;Evolucion;Elite;Planta;Dragon;Maduracion;Gula;Entusiasmo;4;3;3;2;2;3;17;17;Normal
0842_1;#0842;Appletun;Galar;Applin;Evolucion;Elite;Planta;Dragon;Maduracion;Gula;Sebo;3;3;4;3;1;4;20;18;Lento
0843_1;#0843;Silicobra;Galar;Silicobra;Basico;Begginer;Tierra;Tierra;Expulsarena;Mudar;Veloarena;2;3;1;2;1;3;13;12;Suave
0844_1;#0844;Sandaconda;Galar;Silicobra;Evolucion;Elite;Tierra;Tierra;Expulsarena;Mudar;Veloarena;4;5;2;2;2;3;17;18;Normal
0845_1;#0845;Cramorant;Galar;Cramorant;Inicial;Elite;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
0845_2;#0845;Cramorant;Forma Tragatodo;Cramorant;Inicial;Elite;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
0845_3;#0845;Cramorant;Forma Engulletodo;Cramorant;Inicial;Elite;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
0846_1;#0846;Arrokuda;Galar;Arrokuda;Basico;Starter;Agua;Agua;Nadorapido;Nadorapido;Helicecaudal;2;1;1;1;2;2;8;9;Normal
0847_1;#0847;Barraskewda;Galar;Arrokuda;Evolucion;Elite;Agua;Agua;Nadorapido;Nadorapido;Helicecaudal;4;2;2;2;5;3;17;18;Rapido
0848_1;#0848;Toxel;Galar;Toxel;Basico;Starter;Electrico;Veneno;Cobardia;Electricidadestatica;Zoquete;1;1;2;1;1;2;8;8;Suave
0849_1;#0849;Toxtricity;Forma Aguda;Toxel;Evolucion;Elite;Electrico;Veneno;Punkrock;Mas;Experto;3;2;4;2;3;3;17;17;Normal
0849_2;#0849;Toxtricity;Forma Grave;Toxel;Evolucion;Elite;Electrico;Veneno;Punkrock;Menos;Experto;3;2;4;2;3;3;17;17;Normal
0850_1;#0850;Sizzlipede;Galar;Sizzlipede;Basico;Begginer;Fuego;Bicho;Absorbefuego;Humoblanco;Cuerpollama;2;1;2;2;1;3;13;11;Suave
0851_1;#0851;Centiskorch;Galar;Sizzlipede;Evolucion;Elite;Fuego;Bicho;Absorbefuego;Humoblanco;Cuerpollama;4;2;3;3;2;4;20;18;Normal
0852_1;#0852;Clobbopus;Galar;Clobbopus;Basico;Begginer;Lucha;Lucha;Flexibilidad;Flexibilidad;Experto;2;2;2;2;1;3;13;12;Lento
0853_1;#0853;Grapploct;Galar;Clobbopus;Evolucion;Amateur;Lucha;Lucha;Flexibilidad;Flexibilidad;Experto;4;3;2;3;1;3;15;16;Suave
0854_1;#0854;Sinistea;Forma Falsificada;Sinistea;Basico;Begginer;Fantasma;Fantasma;Armadurafragil;Armadurafragil;Cuerpomaldito;1;1;2;2;2;2;10;10;Suave
0855_1;#0855;Polteageist;Forma Falsificada;Sinistea;Evolucion;Elite;Fantasma;Fantasma;Armadurafragil;Armadurafragil;Cuerpomaldito;2;2;5;4;2;3;17;18;Normal
0856_1;#0856;Hatenna;Galar;Hatenna;Basico;Starter;Psiquico;Psiquico;Almacura;Anticipacion;Espejomagico;1;1;2;2;1;2;8;9;Suave
0857_1;#0857;Hattrem;Galar;Hatenna;Evolucion;Begginer;Psiquico;Psiquico;Almacura;Anticipacion;Espejomagico;1;2;3;2;1;3;13;12;Suave
0858_1;#0858;Hatterene;Galar;Hatenna;Avanzada;Master;Psiquico;Hada;Almacura;Anticipacion;Espejomagico;3;3;5;4;1;3;19;19;Lento
0859_1;#0859;Impidimp;Galar;Impidimp;Basico;Starter;Siniestro;Hada;Bromista;Cacheo;Hurto;1;1;2;1;2;2;8;9;Suave
0860_1;#0860;Morgrem;Galar;Impidimp;Evolucion;Begginer;Siniestro;Hada;Bromista;Cacheo;Hurto;2;1;3;2;2;3;13;13;Normal
0861_1;#0861;Grimmsnarl;Galar;Impidimp;Avanzada;Elite;Siniestro;Hada;Bromista;Cacheo;Hurto;4;2;3;3;2;3;17;17;Suave
0862_1;#0862;Obstagoon;Galar;Zigzagoon (Galar);Evolucion;Elite;Siniestro;Normal;Audaz;Agallas;Competitivo;3;4;2;3;3;3;17;18;Normal
0863_1;#0863;Perrserker;Galar;Meowth (Galar);Evolucion;Elite;Acero;Acero;Armadurabatalla;Garradura;Almaacerada;4;4;2;2;2;3;17;17;Suave
0864_1;#0864;Cursola;Galar;Corsola (Galar);Evolucion;Master;Fantasma;Fantasma;Armadurafragil;Armadurafragil;Cuerpomortal;3;2;5;5;1;3;19;19;Lento
0865_1;#0865;Sirfetch'd;Galar;Farfetch'd (Galar);Evolucion;Elite;Lucha;Lucha;Impasible;Impasible;Intrepido;5;3;2;3;2;3;17;18;Normal
0866_1;#0866;Mr. Rime;Galar;Mr. Mime (Galar);Evolucion;Master;Hielo;Psiquico;Tumbos;Antibarrera;Gelido;3;3;4;4;2;3;19;19;Normal
0867_1;#0867;Runerigus;Galar;Yamask (Galar);Evolucion;Elite;Tierra;Fantasma;Almaerrante;Almaerrante;Almaerrante;3;5;2;4;1;3;17;18;Lento
0868_1;#0868;Milcery;Galar;Milcery;Basico;Starter;Hada;Hada;Velodulce;Velodulce;Veloaroma;1;1;2;2;1;2;8;9;Lento
0869_1;#0869;Alcremie;Crema de Vainilla;Milcery;Evolucion;Elite;Hada;Hada;Velodulce;Velodulce;Veloaroma;2;3;4;4;2;3;17;18;Normal
0870_1;#0870;Falinks;Galar;Falinks;Inicial;Elite;Lucha;Lucha;Armadurabatalla;Armadurabatalla;Competitivo;4;4;2;2;3;3;17;18;Normal
0871_1;#0871;Pincurchin;Galar;Pincurchin;Inicial;Amateur;Electrico;Electrico;Pararrayos;Pararrayos;Electrogenesis;4;3;3;3;1;2;12;16;Lento
0872_1;#0872;Snom;Galar;Snom;Basico;Starter;Hielo;Bicho;Polvoescudo;Polvoescudo;Escamadehielo;1;1;1;1;1;2;8;7;Lento
0873_1;#0873;Frosmoth;Galar;Snom;Evolucion;Elite;Hielo;Bicho;Polvoescudo;Polvoescudo;Escamadehielo;2;2;5;3;2;3;17;17;Normal
0874_1;#0874;Stonjourner;Galar;Stonjourner;Inicial;Elite;Roca;Roca;Fuenteenergia;Fuenteenergia;Fuenteenergia;5;5;1;1;2;4;20;18;Normal
0875_1;#0875;Eiscue;Cara de Hielo;Eiscue;Inicial;Elite;Hielo;Hielo;Caradehielo;Caradehielo;Caradehielo;3;4;2;3;2;3;17;17;Suave
0875_2;#0875;Eiscue;Cara Deshielo;Eiscue;Inicial;Elite;Hielo;Hielo;Caradehielo;Caradehielo;Caradehielo;3;2;2;2;5;3;17;17;Rapido
0876_1;#0876;Indeedee;Macho;Indeedee;Inicial;Elite;Psiquico;Normal;Fuerzamental;Sincronia;Psicogenesis;2;2;4;3;3;3;17;17;Normal
0876_2;#0876;Indeedee;Hembra;Indeedee;Inicial;Elite;Psiquico;Normal;Ritmopropio;Sincronia;Psicogenesis;2;2;3;4;3;3;17;17;Normal
0877_1;#0877;Morpeko;Forma Saciada;Morpeko;Inicial;Amateur;Electrico;Siniestro;Mutapetito;Mutapetito;Mutapetito;3;2;2;2;3;3;15;15;Normal
0877_2;#0877;Morpeko;Forma Voraz;Morpeko;Inicial;Amateur;Electrico;Siniestro;Mutapetito;Mutapetito;Mutapetito;3;2;2;2;3;3;15;15;Normal
0878_1;#0878;Cufant;Galar;Cufant;Basico;Begginer;Acero;Acero;Potenciabruta;Potenciabruta;Metalpesado;3;1;1;1;1;3;13;10;Suave
0879_1;#0879;Copperajah;Galar;Cufant;Evolucion;Elite;Acero;Acero;Potenciabruta;Potenciabruta;Metalpesado;5;2;3;2;1;4;20;17;Lento
0880_1;#0880;Dracozolt;Galar;Dracozolt;Legendario;Elite;Electrico;Dragon;Absorbeelectricidad;Entusiasmo;impetuarena;4;3;3;2;3;3;17;18;Normal
0881_1;#0881;Arctozolt;Galar;Arctozolt;Legendario;Elite;Electrico;Hielo;Absorbeelectricidad;Electricidadestatica;Quitanieves;4;3;3;3;2;3;17;18;Suave
0882_1;#0882;Dracovish;Galar;Dracovish;Legendario;Elite;Agua;Dragon;Absorbeagua;Mandibulafuerte;impetuarena;3;4;2;3;3;3;17;18;Normal
0883_1;#0883;Arctovish;Galar;Arctovish;Legendario;Elite;Agua;Hielo;Absorbeagua;Gelido;Quitanieves;3;4;3;3;2;3;17;18;Suave
0884_1;#0884;Duraludon;Galar;Duraludon;Inicial;Master;Acero;Dragon;Metalliviano;Metalpesado;Acerrimo;3;4;4;2;3;3;19;19;Normal
0885_1;#0885;Dreepy;Galar;Dreepy;Basico;Begginer;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;2;1;1;1;3;2;10;10;Normal
0886_1;#0886;Drakloak;Galar;Dreepy;Evolucion;Amateur;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;3;2;2;2;4;3;15;16;Rapido
0887_1;#0887;Dragapult;Galar;Dreepy;Avanzada;Master;Dragon;Fantasma;Cuerpopuro;Allanamiento;Cuerpomaldito;4;3;4;3;5;3;19;22;Fugaz
0888_1;#0888;Zacian;Guerrero Avezado;Zacian;Legendario;Legend;Hada;Hada;Espadaindomita;Espadaindomita;Espadaindomita;4;4;3;4;5;3;25;23;Fugaz
0888_2;#0888;Zacian;Espada Suprema;Zacian;Legendario;Legend;Hada;Acero;Espadaindomita;Espadaindomita;Espadaindomita;6;4;3;4;5;3;25;25;Fugaz
0889_1;#0889;Zamazenta;Guerrero Avezado;Zamazenta;Legendario;Legend;Lucha;Lucha;Escudorecio;Escudorecio;Escudorecio;4;4;3;4;5;3;25;23;Fugaz
0889_2;#0889;Zamazenta;Escudo Supremo;Zamazenta;Legendario;Legend;Lucha;Acero;Escudorecio;Escudorecio;Escudorecio;4;5;3;5;5;3;25;25;Fugaz
0890_1;#0890;Eternatus;Galar;Eternatus;Legendario;Legend;Veneno;Dragon;Presion;Presion;Presion;3;3;5;3;5;4;28;23;Fugaz
0890_2;#0890;Eternatus;Dinamax Infinito;Eternatus;Legendario;Legend;Veneno;Dragon;Presion;Presion;Presion;4;10;5;10;5;7;37;41;Fugaz
0891_1;#0891;Kubfu;Galar;Kubfu;Basico;Amateur;Lucha;Lucha;Fuerzamental;Fuerzamental;Fuerzamental;3;2;2;2;2;3;15;14;Normal
0892_1;#0892;Urshifu;Estilo Brusco;Kubfu;Legendario;Legend;Lucha;Siniestro;Pu¤oinvisible;Pu¤oinvisible;Pu¤oinvisible;5;4;2;2;3;4;28;20;Normal
0892_2;#0892;Urshifu;Estilo Fluido;Kubfu;Legendario;Legend;Lucha;Agua;Pu¤oinvisible;Pu¤oinvisible;Pu¤oinvisible;5;4;2;2;3;4;28;20;Normal
0893_1;#0893;Zarude;Galar;Zarude;Legendario;Legend;Siniestro;Planta;Defensahoja;Defensahoja;Defensahoja;4;4;2;3;4;4;28;21;Rapido
0893_2;#0893;Zarude;Papa;Zarude;Legendario;Legend;Siniestro;Planta;Defensahoja;Defensahoja;Defensahoja;4;4;2;3;4;4;28;21;Rapido
0894_1;#0894;Regieleki;Galar;Regieleki;Legendario;Legend;Electrico;Electrico;Transistor;Transistor;Transistor;4;2;4;2;8;3;25;23;Fugaz
0895_1;#0895;Regidrago;Galar;Regidrago;Legendario;Legend;Dragon;Dragon;Mandibuladragon;Mandibuladragon;Mandibuladragon;4;2;4;2;3;6;34;21;Normal
0896_1;#0896;Glastrier;Galar;Glastrier;Legendario;Legend;Hielo;Hielo;Relinchoblanco;Relinchoblanco;Relinchoblanco;5;5;2;4;1;4;28;21;Lento
0897_1;#0897;Spectrier;Galar;Spectrier;Legendario;Legend;Fantasma;Fantasma;Relinchonegro;Relinchonegro;Relinchonegro;2;2;5;3;5;4;28;21;Rapido
0898_1;#0898;Calyrex;Galar;Calyrex;Legendario;Master;Psiquico;Planta;Nerviosismo;Nerviosismo;Nerviosismo;3;3;3;3;3;4;22;19;Normal
0898_2;#0898;Calyrex;Jinete Glacial;Calyrex;Legendario;Legend;Psiquico;Hielo;Unidadecuestre;Unidadecuestre;Unidadecuestre;6;6;3;5;2;4;28;26;Suave
0898_3;#0898;Calyrex;Jinete Espectral;Calyrex;Legendario;Legend;Psiquico;Fantasma;Unidadecuestre;Unidadecuestre;Unidadecuestre;3;3;6;4;6;4;28;26;Fugaz
0899_1;#0899;Wyrdeer;Hisui;Stantler;Evolucion;Master;Normal;Psiquico;Intimidacion;Cacheo;Herbivoro;4;2;4;3;2;4;22;19;Normal
0900_1;#0900;Kleavor;Hisui;Scyther;Evolucion;Elite;Bicho;Roca;Enjambre;Potenciabruta;Cortante;5;3;1;3;3;3;17;18;Normal
0901_1;#0901;Ursaluna;Hisui;Teddiursa;Avanzada;Master;Tierra;Normal;Agallas;Antibalas;Nerviosismo;5;4;1;3;2;4;22;19;Suave
0901_2;#0901;Ursaluna;Forma Luna Carmesi;Teddiursa;Avanzada;Master;Tierra;Normal;Ojomental;Ojomental;Ojomental;2;4;5;2;2;4;22;19;Suave
0902_1;#0902;Basculegion;Macho;Basculin;Evolucion;Master;Agua;Fantasma;Nadorapido;Adaptable;Rompemoldes;4;2;3;3;3;4;22;19;Normal
0902_2;#0902;Basculegion;Hembra;Basculin;Evolucion;Master;Agua;Fantasma;Nadorapido;Adaptable;Rompemoldes;3;2;4;3;3;4;22;19;Normal
0903_1;#0903;Sneasler;Hisui;Sneasel (Hisui);Evolucion;Elite;Lucha;Veneno;Presion;Liviano;Toquetoxico;5;2;1;3;4;3;17;18;Rapido
0904_1;#0904;Overqwil;Hisui;Qwilfish (Hisui);Evolucion;Elite;Siniestro;Veneno;Nadorapido;Puntotoxico;Intimidacion;4;3;2;2;3;3;17;17;Normal
0905_1;#0905;Enamorus;Forma Avatar;Enamorus;Legendario;Legend;Hada;Volador;Granencanto;Granencanto;Respondon;4;2;5;3;4;3;25;21;Rapido
0905_2;#0905;Enamorus;Forma Totem;Enamorus;Legendario;Legend;Hada;Volador;Funda;Funda;Funda;4;4;5;4;1;3;25;21;Suave
0906_1;#0906;Sprigatito;Paldea;Sprigatito;Basico;Begginer;Planta;Planta;Espesura;Espesura;Mutatipo;2;2;1;1;2;2;10;10;Normal
0907_1;#0907;Floragato;Paldea;Sprigatito;Evolucion;Amateur;Planta;Planta;Espesura;Espesura;Mutatipo;3;2;2;2;3;3;15;15;Normal
0908_1;#0908;Meowscarada;Paldea;Sprigatito;Avanzada;Elite;Planta;Siniestro;Espesura;Espesura;Mutatipo;4;2;3;2;4;3;17;18;Rapido
0909_1;#0909;Fuecoco;Paldea;Fuecoco;Basico;Begginer;Fuego;Fuego;Marllamas;Marllamas;Ignorante;1;2;2;1;1;3;13;10;Lento
0910_1;#0910;Crocalor;Paldea;Fuecoco;Evolucion;Amateur;Fuego;Fuego;Marllamas;Marllamas;Ignorante;2;3;3;2;1;3;15;14;Suave
0911_1;#0911;Skeledirge;Paldea;Fuecoco;Avanzada;Master;Fuego;Fantasma;Marllamas;Marllamas;Ignorante;3;4;4;3;2;4;22;20;Normal
0912_1;#0912;Quaxly;Paldea;Quaxly;Basico;Begginer;Agua;Agua;Torrente;Torrente;Autoestima;2;1;2;1;2;3;13;11;Suave
0913_1;#0913;Quaxwell;Paldea;Quaxly;Evolucion;Amateur;Agua;Agua;Torrente;Torrente;Autoestima;3;2;2;2;2;3;15;14;Normal
0914_1;#0914;Quaquaval;Paldea;Quaxly;Avanzada;Master;Agua;Lucha;Torrente;Torrente;Autoestima;4;3;3;3;3;3;19;19;Normal
0915_1;#0915;Lechonk;Paldea;Lechonk;Basico;Starter;Normal;Normal;Veloaroma;Gula;Sebo;1;1;1;1;1;3;11;8;Lento
0916_1;#0916;Oinkologne;Hembra;Lechonk;Evolucion;Amateur;Normal;Normal;Veloaroma;Gula;Sebo;3;2;2;3;2;4;18;16;Normal
0916_2;#0916;Oinkologne;Macho;Lechonk;Evolucion;Elite;Normal;Normal;Olorpersistente;Gula;Sebo;4;3;2;3;2;4;20;18;Normal
0917_1;#0917;Tarountula;Paldea;Tarountula;Basico;Starter;Bicho;Bicho;Insomnio;Insomnio;Vigilante;1;1;1;1;1;2;8;7;Lento
0918_1;#0918;Spidops;Paldea;Tarountula;Evolucion;Amateur;Bicho;Bicho;Insomnio;Insomnio;Vigilante;3;3;2;3;1;3;15;15;Lento
0919_1;#0919;Nymble;Paldea;Nymble;Basico;Starter;Bicho;Bicho;Enjambre;Enjambre;Cromolente;1;1;1;1;1;2;8;7;Suave
0920_1;#0920;Lokix;Paldea;Nymble;Evolucion;Elite;Bicho;Siniestro;Enjambre;Enjambre;Cromolente;4;3;2;2;3;3;17;17;Normal
0921_1;#0921;Pawmi;Paldea;Pawmi;Basico;Starter;Electrico;Electrico;Electricidadestatica;Curanatural;Pu¤oferreo;2;1;1;1;2;2;8;9;Suave
0922_1;#0922;Pawmo;Paldea;Pawmi;Evolucion;Begginer;Electrico;Lucha;Absorbeelectricidad;Curanatural;Pu¤oferreo;3;1;2;1;3;3;13;13;Normal
0923_1;#0923;Pawmot;Paldea;Pawmi;Avanzada;Elite;Electrico;Lucha;Absorbeelectricidad;Curanatural;Pu¤oferreo;4;2;2;2;4;3;17;17;Rapido
0924_1;#0924;Tandemaus;Paldea;Tandemaus;Basico;Begginer;Normal;Normal;Fuga;Recogida;Ritmopropio;2;1;1;1;3;3;13;11;Normal
0925_1;#0925;Maushold;Familia de Tres;Tandemaus;Evolucion;Elite;Normal;Normal;Compiescolta;Carrillo;Experto;3;2;2;3;4;3;17;17;Rapido
0925_2;#0925;Maushold;Familia de Cuatro;Tandemaus;Evolucion;Elite;Normal;Normal;Compiescolta;Carrillo;Experto;3;2;2;3;4;3;17;17;Rapido
0926_1;#0926;Fidough;Paldea;Fidough;Basico;Begginer;Hada;Hada;Ritmopropio;Ritmopropio;Zoquete;2;2;1;2;2;2;10;11;Normal
0927_1;#0927;Dachsbun;Paldea;Fidough;Evolucion;Elite;Hada;Hada;Cuerpohorneado;Cuerpohorneado;Veloaroma;3;4;2;3;3;3;17;18;Normal
0928_1;#0928;Smoliv;Paldea;Smoliv;Basico;Starter;Planta;Normal;Madrugar;Madrugar;Cosecha;1;1;2;2;1;2;8;9;Lento
0929_1;#0929;Dolliv;Paldea;Smoliv;Evolucion;Amateur;Planta;Normal;Madrugar;Madrugar;Cosecha;2;2;3;3;1;3;15;14;Lento
0930_1;#0930;Arboliva;Paldea;Smoliv;Avanzada;Elite;Planta;Normal;Disemillar;Disemillar;Cosecha;2;3;5;4;1;3;17;18;Suave
0931_1;#0931;Squawkabilly;Plumaje Verde;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Agallas;3;2;1;2;3;3;15;14;Normal
0931_2;#0931;Squawkabilly;Plumaje Azul;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Agallas;3;2;1;2;3;3;15;14;Normal
0931_3;#0931;Squawkabilly;Plumaje Amarillo;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Potenciabruta;3;2;1;2;3;3;15;14;Normal
0931_4;#0931;Squawkabilly;Plumaje Blanco;Squawkabilly;Inicial;Amateur;Normal;Volador;Intimidacion;Entusiasmo;Potenciabruta;3;2;1;2;3;3;15;14;Normal
0932_1;#0932;Nacli;Paldea;Nacli;Basico;Begginer;Roca;Roca;Salpurificadora;Robustez;Cuerpopuro;2;3;1;1;1;3;13;11;Lento
0933_1;#0933;Naclstack;Paldea;Nacli;Evolucion;Begginer;Roca;Roca;Salpurificadora;Robustez;Cuerpopuro;2;4;1;2;1;3;13;13;Lento
0934_1;#0934;Garganacl;Paldea;Nacli;Avanzada;Elite;Roca;Roca;Salpurificadora;Robustez;Cuerpopuro;4;5;1;3;1;4;20;18;Lento
0935_1;#0935;Charcadet;Paldea;Charcadet;Basico;Starter;Fuego;Fuego;Absorbefuego;Absorbefuego;Cuerpollama;2;1;2;1;1;2;8;9;Lento
0936_1;#0936;Armarouge;Paldea;Charcadet;Evolucion;Master;Fuego;Psiquico;Absorbefuego;Absorbefuego;Armadurafragil;2;4;5;3;3;3;19;20;Normal
0937_1;#0937;Ceruledge;Paldea;Charcadet;Evolucion;Master;Fuego;Fantasma;Absorbefuego;Absorbefuego;Armadurafragil;5;3;2;4;3;3;19;20;Normal
0938_1;#0938;Tadbulb;Paldea;Tadbulb;Basico;Starter;Electrico;Electrico;Ritmopropio;Electricidadestatica;Humedad;1;1;2;1;1;3;11;9;Suave
0939_1;#0939;Bellibolt;Paldea;Tadbulb;Evolucion;Elite;Electrico;Electrico;Dinamo;Electricidadestatica;Humedad;2;3;4;3;1;4;20;17;Suave
0940_1;#0940;Wattrel;Paldea;Wattrel;Basico;Starter;Electrico;Volador;Energiaeolica;Absorbeelectricidad;Tenacidad;1;1;2;1;2;2;8;9;Normal
0941_1;#0941;Kilowattrel;Paldea;Wattrel;Evolucion;Elite;Electrico;Volador;Energiaeolica;Absorbeelectricidad;Tenacidad;2;2;4;2;5;3;17;18;Rapido
0942_1;#0942;Maschiff;Paldea;Maschiff;Basico;Begginer;Siniestro;Siniestro;Intimidacion;Fuga;Vigilante;3;2;1;2;2;3;13;13;Suave
0943_1;#0943;Mabosstiff;Paldea;Maschiff;Evolucion;Elite;Siniestro;Siniestro;Intimidacion;Perroguardian;Vigilante;4;3;2;2;3;3;17;17;Normal
0944_1;#0944;Shroodle;Paldea;Shroodle;Basico;Begginer;Veneno;Normal;Liviano;Hurto;Bromista;2;1;1;1;3;2;10;10;Normal
0945_1;#0945;Grafaiai;Paldea;Shroodle;Evolucion;Elite;Veneno;Normal;Liviano;Toquetoxico;Bromista;3;2;3;2;4;3;17;17;Rapido
0946_1;#0946;Bramblin;Paldea;Bramblin;Basico;Starter;Planta;Fantasma;Surcavientos;Surcavientos;Allanamiento;2;1;1;1;2;2;8;9;Suave
0947_1;#0947;Brambleghast;Paldea;Bramblin;Evolucion;Elite;Planta;Fantasma;Surcavientos;Surcavientos;Allanamiento;4;2;3;2;3;3;17;17;Normal
0948_1;#0948;Toedscool;Paldea;Toedscool;Basico;Begginer;Tierra;Planta;Poderfungico;Poderfungico;Poderfungico;1;1;2;4;2;2;10;12;Normal
0949_1;#0949;Toedscruel;Paldea;Toedscool;Evolucion;Elite;Tierra;Planta;Poderfungico;Poderfungico;Poderfungico;2;2;3;4;4;3;17;18;Rapido
0950_1;#0950;Klawf;Paldea;Klawf;Inicial;Elite;Roca;Roca;Corazaira;Caparazon;Regeneracion;4;4;1;2;3;3;17;17;Normal
0951_1;#0951;Capsakid;Paldea;Capsakid;Basico;Begginer;Planta;Planta;Clorofila;Insomnio;Zoquete;2;1;2;1;2;3;13;11;Suave
0952_1;#0952;Scovillain;Paldea;Capsakid;Evolucion;Elite;Planta;Fuego;Clorofila;Insomnio;Veleta;4;2;4;2;3;3;17;18;Normal
0953_1;#0953;Rellor;Paldea;Rellor;Basico;Begginer;Bicho;Bicho;Ojocompuesto;Ojocompuesto;Mudar;2;2;1;2;1;2;10;10;Lento
0954_1;#0954;Rabsca;Paldea;Rellor;Evolucion;Elite;Bicho;Psiquico;Sincronia;Sincronia;Telepatia;2;3;4;4;1;3;17;17;Suave
0955_1;#0955;Flittle;Paldea;Flittle;Basico;Begginer;Psiquico;Psiquico;Anticipacion;Cacheo;Impulso;1;1;2;1;3;2;10;10;Normal
0956_1;#0956;Espathra;Paldea;Flittle;Evolucion;Elite;Psiquico;Psiquico;Oportunista;Cacheo;Impulso;2;2;4;2;4;3;17;17;Rapido
0957_1;#0957;Tinkatink;Paldea;Tinkatink;Basico;Begginer;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;1;1;1;2;2;3;13;10;Suave
